interaction_name	interaction_name_2	pathway_name	annotation	site	direction	ligand	receptor	ligand_subunits	receptor_subunits	ligand_aoi_code	receptor_aoi_code	is_one_to_one	table	ligand_on_panel	receptor_on_panel	ligand_detection	receptor_detection	ligand_min_detection_rate	receptor_min_detection_rate	admitted	status	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	evidence
INHBC_ACVR1B_ACVR2A	INHBC - (ACVR1B+ACVR2A)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	INHBC	ACVR1B_ACVR2A	INHBC	ACVR1B;ACVR2A	TIME-L	L	False	exploratory	True	True	INHBC:0/15	ACVR1B:29/30;ACVR2A:5/30	0.0	0.16666666666666666	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04356
INHBC_ACVR1B_ACVR2B	INHBC - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	INHBC	ACVR1B_ACVR2B	INHBC	ACVR1B;ACVR2B	LB	TIME-B	False	exploratory	True	True	INHBC:0/27	ACVR1B:6/8;ACVR2B:0/8	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04357
INHBC_ACVR1B_ACVR2B	INHBC - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	INHBC	ACVR1B_ACVR2B	INHBC	ACVR1B;ACVR2B	TIME-B	LB	False	exploratory	True	True	INHBC:0/8	ACVR1B:25/27;ACVR2B:0/27	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04357
INHBC_ACVR1B_ACVR2B	INHBC - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	INHBC	ACVR1B_ACVR2B	INHBC	ACVR1B;ACVR2B	L	TIME-L	False	exploratory	True	True	INHBC:0/30	ACVR1B:8/15;ACVR2B:0/15	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04357
INHBC_ACVR1B_ACVR2B	INHBC - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	INHBC	ACVR1B_ACVR2B	INHBC	ACVR1B;ACVR2B	TIME-L	L	False	exploratory	True	True	INHBC:0/15	ACVR1B:29/30;ACVR2B:2/30	0.0	0.06666666666666667	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04357
INHBC_ACVR1C_ACVR2A	INHBC - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	INHBC	ACVR1C_ACVR2A	INHBC	ACVR1C;ACVR2A	LB	TIME-B	False	exploratory	True	True	INHBC:0/27	ACVR1C:0/8;ACVR2A:0/8	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04358
INHBC_ACVR1C_ACVR2A	INHBC - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	INHBC	ACVR1C_ACVR2A	INHBC	ACVR1C;ACVR2A	TIME-B	LB	False	exploratory	True	True	INHBC:0/8	ACVR1C:0/27;ACVR2A:5/27	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04358
INHBC_ACVR1C_ACVR2A	INHBC - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	INHBC	ACVR1C_ACVR2A	INHBC	ACVR1C;ACVR2A	L	TIME-L	False	exploratory	True	True	INHBC:0/30	ACVR1C:0/15;ACVR2A:1/15	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04358
INHBC_ACVR1C_ACVR2A	INHBC - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	INHBC	ACVR1C_ACVR2A	INHBC	ACVR1C;ACVR2A	TIME-L	L	False	exploratory	True	True	INHBC:0/15	ACVR1C:0/30;ACVR2A:5/30	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04358
INHBC_ACVR1C_ACVR2B	INHBC - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	INHBC	ACVR1C_ACVR2B	INHBC	ACVR1C;ACVR2B	LB	TIME-B	False	exploratory	True	True	INHBC:0/27	ACVR1C:0/8;ACVR2B:0/8	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04359
INHBC_ACVR1C_ACVR2B	INHBC - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	INHBC	ACVR1C_ACVR2B	INHBC	ACVR1C;ACVR2B	TIME-B	LB	False	exploratory	True	True	INHBC:0/8	ACVR1C:0/27;ACVR2B:0/27	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04359
INHBC_ACVR1C_ACVR2B	INHBC - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	INHBC	ACVR1C_ACVR2B	INHBC	ACVR1C;ACVR2B	L	TIME-L	False	exploratory	True	True	INHBC:0/30	ACVR1C:0/15;ACVR2B:0/15	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04359
INHBC_ACVR1C_ACVR2B	INHBC - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	INHBC	ACVR1C_ACVR2B	INHBC	ACVR1C;ACVR2B	TIME-L	L	False	exploratory	True	True	INHBC:0/15	ACVR1C:0/30;ACVR2B:2/30	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04359
INHBE_ACVR1B_ACVR2A	INHBE - (ACVR1B+ACVR2A)	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	INHBE	ACVR1B_ACVR2A	INHBE	ACVR1B;ACVR2A	LB	TIME-B	False	exploratory	True	True	INHBE:2/27	ACVR1B:6/8;ACVR2A:0/8	0.07407407407407407	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04360
INHBE_ACVR1B_ACVR2A	INHBE - (ACVR1B+ACVR2A)	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	INHBE	ACVR1B_ACVR2A	INHBE	ACVR1B;ACVR2A	TIME-B	LB	False	exploratory	True	True	INHBE:0/8	ACVR1B:25/27;ACVR2A:5/27	0.0	0.18518518518518517	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04360
INHBE_ACVR1B_ACVR2A	INHBE - (ACVR1B+ACVR2A)	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	INHBE	ACVR1B_ACVR2A	INHBE	ACVR1B;ACVR2A	L	TIME-L	False	exploratory	True	True	INHBE:1/30	ACVR1B:8/15;ACVR2A:1/15	0.03333333333333333	0.06666666666666667	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04360
INHBE_ACVR1B_ACVR2A	INHBE - (ACVR1B+ACVR2A)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	INHBE	ACVR1B_ACVR2A	INHBE	ACVR1B;ACVR2A	TIME-L	L	False	exploratory	True	True	INHBE:0/15	ACVR1B:29/30;ACVR2A:5/30	0.0	0.16666666666666666	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04360
INHBE_ACVR1B_ACVR2B	INHBE - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	INHBE	ACVR1B_ACVR2B	INHBE	ACVR1B;ACVR2B	LB	TIME-B	False	exploratory	True	True	INHBE:2/27	ACVR1B:6/8;ACVR2B:0/8	0.07407407407407407	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04361
INHBE_ACVR1B_ACVR2B	INHBE - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	INHBE	ACVR1B_ACVR2B	INHBE	ACVR1B;ACVR2B	TIME-B	LB	False	exploratory	True	True	INHBE:0/8	ACVR1B:25/27;ACVR2B:0/27	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04361
INHBE_ACVR1B_ACVR2B	INHBE - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	INHBE	ACVR1B_ACVR2B	INHBE	ACVR1B;ACVR2B	L	TIME-L	False	exploratory	True	True	INHBE:1/30	ACVR1B:8/15;ACVR2B:0/15	0.03333333333333333	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04361
INHBE_ACVR1B_ACVR2B	INHBE - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	INHBE	ACVR1B_ACVR2B	INHBE	ACVR1B;ACVR2B	TIME-L	L	False	exploratory	True	True	INHBE:0/15	ACVR1B:29/30;ACVR2B:2/30	0.0	0.06666666666666667	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04361
INHBE_ACVR1C_ACVR2A	INHBE - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	INHBE	ACVR1C_ACVR2A	INHBE	ACVR1C;ACVR2A	LB	TIME-B	False	exploratory	True	True	INHBE:2/27	ACVR1C:0/8;ACVR2A:0/8	0.07407407407407407	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04362
INHBE_ACVR1C_ACVR2A	INHBE - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	INHBE	ACVR1C_ACVR2A	INHBE	ACVR1C;ACVR2A	TIME-B	LB	False	exploratory	True	True	INHBE:0/8	ACVR1C:0/27;ACVR2A:5/27	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04362
INHBE_ACVR1C_ACVR2A	INHBE - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	INHBE	ACVR1C_ACVR2A	INHBE	ACVR1C;ACVR2A	L	TIME-L	False	exploratory	True	True	INHBE:1/30	ACVR1C:0/15;ACVR2A:1/15	0.03333333333333333	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04362
INHBE_ACVR1C_ACVR2A	INHBE - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	INHBE	ACVR1C_ACVR2A	INHBE	ACVR1C;ACVR2A	TIME-L	L	False	exploratory	True	True	INHBE:0/15	ACVR1C:0/30;ACVR2A:5/30	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04362
INHBE_ACVR1C_ACVR2B	INHBE - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	INHBE	ACVR1C_ACVR2B	INHBE	ACVR1C;ACVR2B	LB	TIME-B	False	exploratory	True	True	INHBE:2/27	ACVR1C:0/8;ACVR2B:0/8	0.07407407407407407	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04363
INHBE_ACVR1C_ACVR2B	INHBE - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	INHBE	ACVR1C_ACVR2B	INHBE	ACVR1C;ACVR2B	TIME-B	LB	False	exploratory	True	True	INHBE:0/8	ACVR1C:0/27;ACVR2B:0/27	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04363
INHBE_ACVR1C_ACVR2B	INHBE - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	INHBE	ACVR1C_ACVR2B	INHBE	ACVR1C;ACVR2B	L	TIME-L	False	exploratory	True	True	INHBE:1/30	ACVR1C:0/15;ACVR2B:0/15	0.03333333333333333	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04363
INHBE_ACVR1C_ACVR2B	INHBE - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	INHBE	ACVR1C_ACVR2B	INHBE	ACVR1C;ACVR2B	TIME-L	L	False	exploratory	True	True	INHBE:0/15	ACVR1C:0/30;ACVR2B:2/30	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	KEGG: hsa04363
INHBABB_ACVR1B_ACVR2A	INHBABB - (ACVR1B+ACVR2A)	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	Activin AB	ACVR1B_ACVR2A	INHBA;INHBB	ACVR1B;ACVR2A	LB	TIME-B	False	exploratory	True	True	INHBA:2/27;INHBB:10/27	ACVR1B:6/8;ACVR2A:0/8	0.07407407407407407	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHBABB_ACVR1B_ACVR2A	INHBABB - (ACVR1B+ACVR2A)	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	Activin AB	ACVR1B_ACVR2A	INHBA;INHBB	ACVR1B;ACVR2A	TIME-B	LB	False	exploratory	True	True	INHBA:3/8;INHBB:0/8	ACVR1B:25/27;ACVR2A:5/27	0.0	0.18518518518518517	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHBABB_ACVR1B_ACVR2A	INHBABB - (ACVR1B+ACVR2A)	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	Activin AB	ACVR1B_ACVR2A	INHBA;INHBB	ACVR1B;ACVR2A	L	TIME-L	False	exploratory	True	True	INHBA:3/30;INHBB:9/30	ACVR1B:8/15;ACVR2A:1/15	0.1	0.06666666666666667	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHBABB_ACVR1B_ACVR2A	INHBABB - (ACVR1B+ACVR2A)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	Activin AB	ACVR1B_ACVR2A	INHBA;INHBB	ACVR1B;ACVR2A	TIME-L	L	False	exploratory	True	True	INHBA:12/15;INHBB:1/15	ACVR1B:29/30;ACVR2A:5/30	0.06666666666666667	0.16666666666666666	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHBABB_ACVR1B_ACVR2B	INHBABB - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	Activin AB	ACVR1B_ACVR2B	INHBA;INHBB	ACVR1B;ACVR2B	LB	TIME-B	False	exploratory	True	True	INHBA:2/27;INHBB:10/27	ACVR1B:6/8;ACVR2B:0/8	0.07407407407407407	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHBABB_ACVR1B_ACVR2B	INHBABB - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	Activin AB	ACVR1B_ACVR2B	INHBA;INHBB	ACVR1B;ACVR2B	TIME-B	LB	False	exploratory	True	True	INHBA:3/8;INHBB:0/8	ACVR1B:25/27;ACVR2B:0/27	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHBABB_ACVR1B_ACVR2B	INHBABB - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	Activin AB	ACVR1B_ACVR2B	INHBA;INHBB	ACVR1B;ACVR2B	L	TIME-L	False	exploratory	True	True	INHBA:3/30;INHBB:9/30	ACVR1B:8/15;ACVR2B:0/15	0.1	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHBABB_ACVR1B_ACVR2B	INHBABB - (ACVR1B+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	Activin AB	ACVR1B_ACVR2B	INHBA;INHBB	ACVR1B;ACVR2B	TIME-L	L	False	exploratory	True	True	INHBA:12/15;INHBB:1/15	ACVR1B:29/30;ACVR2B:2/30	0.06666666666666667	0.06666666666666667	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHBABB_ACVR1C_ACVR2A	INHBABB - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	Activin AB	ACVR1C_ACVR2A	INHBA;INHBB	ACVR1C;ACVR2A	LB	TIME-B	False	exploratory	True	True	INHBA:2/27;INHBB:10/27	ACVR1C:0/8;ACVR2A:0/8	0.07407407407407407	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHBABB_ACVR1C_ACVR2A	INHBABB - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	Activin AB	ACVR1C_ACVR2A	INHBA;INHBB	ACVR1C;ACVR2A	TIME-B	LB	False	exploratory	True	True	INHBA:3/8;INHBB:0/8	ACVR1C:0/27;ACVR2A:5/27	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHBABB_ACVR1C_ACVR2A	INHBABB - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	Activin AB	ACVR1C_ACVR2A	INHBA;INHBB	ACVR1C;ACVR2A	L	TIME-L	False	exploratory	True	True	INHBA:3/30;INHBB:9/30	ACVR1C:0/15;ACVR2A:1/15	0.1	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHBABB_ACVR1C_ACVR2A	INHBABB - (ACVR1C+ACVR2A)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	Activin AB	ACVR1C_ACVR2A	INHBA;INHBB	ACVR1C;ACVR2A	TIME-L	L	False	exploratory	True	True	INHBA:12/15;INHBB:1/15	ACVR1C:0/30;ACVR2A:5/30	0.06666666666666667	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHB_ACVR1C_ACVR2B	INHB - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	Activin AB	ACVR1C_ACVR2B	INHBA;INHBB	ACVR1C;ACVR2B	LB	TIME-B	False	exploratory	True	True	INHBA:2/27;INHBB:10/27	ACVR1C:0/8;ACVR2B:0/8	0.07407407407407407	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHB_ACVR1C_ACVR2B	INHB - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	Activin AB	ACVR1C_ACVR2B	INHBA;INHBB	ACVR1C;ACVR2B	TIME-B	LB	False	exploratory	True	True	INHBA:3/8;INHBB:0/8	ACVR1C:0/27;ACVR2B:0/27	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHB_ACVR1C_ACVR2B	INHB - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	Activin AB	ACVR1C_ACVR2B	INHBA;INHBB	ACVR1C;ACVR2B	L	TIME-L	False	exploratory	True	True	INHBA:3/30;INHBB:9/30	ACVR1C:0/15;ACVR2B:0/15	0.1	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHB_ACVR1C_ACVR2B	INHB - (ACVR1C+ACVR2B)	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	Activin AB	ACVR1C_ACVR2B	INHBA;INHBB	ACVR1C;ACVR2B	TIME-L	L	False	exploratory	True	True	INHBA:12/15;INHBB:1/15	ACVR1C:0/30;ACVR2B:2/30	0.06666666666666667	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 2457849; PMID: 22991378
INHABA_ACVR2A	INHABA - ACVR2A	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	Inhibin A	ACVR2A	INHA;INHBA	ACVR2A	LB	TIME-B	False	exploratory	True	True	INHA:23/27;INHBA:2/27	ACVR2A:0/8	0.07407407407407407	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 15027884
INHABA_ACVR2A	INHABA - ACVR2A	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	Inhibin A	ACVR2A	INHA;INHBA	ACVR2A	TIME-B	LB	False	exploratory	True	True	INHA:4/8;INHBA:3/8	ACVR2A:5/27	0.375	0.18518518518518517	False	below_detection_floor	growth factor;hormone	False	True	PMID: 15027884
INHABA_ACVR2A	INHABA - ACVR2A	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	Inhibin A	ACVR2A	INHA;INHBA	ACVR2A	L	TIME-L	False	exploratory	True	True	INHA:22/30;INHBA:3/30	ACVR2A:1/15	0.1	0.06666666666666667	False	below_detection_floor	growth factor;hormone	False	True	PMID: 15027884
INHABA_ACVR2A	INHABA - ACVR2A	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	Inhibin A	ACVR2A	INHA;INHBA	ACVR2A	TIME-L	L	False	exploratory	True	True	INHA:7/15;INHBA:12/15	ACVR2A:5/30	0.4666666666666667	0.16666666666666666	False	below_detection_floor	growth factor;hormone	False	True	PMID: 15027884
INHABB_ACVR2B	INHABB - ACVR2B	ACTIVIN	Secreted Signaling	brain	ligand_tumour__receptor_immune	Inhibin B	ACVR2B	INHA;INHBB	ACVR2B	LB	TIME-B	False	exploratory	True	True	INHA:23/27;INHBB:10/27	ACVR2B:0/8	0.37037037037037035	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 15027884
INHABB_ACVR2B	INHABB - ACVR2B	ACTIVIN	Secreted Signaling	brain	ligand_immune__receptor_tumour	Inhibin B	ACVR2B	INHA;INHBB	ACVR2B	TIME-B	LB	False	exploratory	True	True	INHA:4/8;INHBB:0/8	ACVR2B:0/27	0.0	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 15027884
INHABB_ACVR2B	INHABB - ACVR2B	ACTIVIN	Secreted Signaling	lung	ligand_tumour__receptor_immune	Inhibin B	ACVR2B	INHA;INHBB	ACVR2B	L	TIME-L	False	exploratory	True	True	INHA:22/30;INHBB:9/30	ACVR2B:0/15	0.3	0.0	False	below_detection_floor	growth factor;hormone	False	True	PMID: 15027884
INHABB_ACVR2B	INHABB - ACVR2B	ACTIVIN	Secreted Signaling	lung	ligand_immune__receptor_tumour	Inhibin B	ACVR2B	INHA;INHBB	ACVR2B	TIME-L	L	False	exploratory	True	True	INHA:7/15;INHBB:1/15	ACVR2B:2/30	0.06666666666666667	0.06666666666666667	False	below_detection_floor	growth factor;hormone	False	True	PMID: 15027884
WNT1_FZD1_LRP5	WNT1 - (FZD1+LRP5)	WNT	Secreted Signaling	brain	ligand_tumour__receptor_immune	WNT1	FZD1_LRP5	WNT1	FZD1;LRP5	LB	TIME-B	False	exploratory	True	True	WNT1:1/27	FZD1:4/8;LRP5:2/8	0.037037037037037035	0.25	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD1_LRP5	WNT1 - (FZD1+LRP5)	WNT	Secreted Signaling	brain	ligand_immune__receptor_tumour	WNT1	FZD1_LRP5	WNT1	FZD1;LRP5	TIME-B	LB	False	exploratory	True	True	WNT1:0/8	FZD1:9/27;LRP5:23/27	0.0	0.3333333333333333	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD1_LRP5	WNT1 - (FZD1+LRP5)	WNT	Secreted Signaling	lung	ligand_tumour__receptor_immune	WNT1	FZD1_LRP5	WNT1	FZD1;LRP5	L	TIME-L	False	exploratory	True	True	WNT1:2/30	FZD1:9/15;LRP5:6/15	0.06666666666666667	0.4	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD1_LRP5	WNT1 - (FZD1+LRP5)	WNT	Secreted Signaling	lung	ligand_immune__receptor_tumour	WNT1	FZD1_LRP5	WNT1	FZD1;LRP5	TIME-L	L	False	exploratory	True	True	WNT1:0/15	FZD1:16/30;LRP5:29/30	0.0	0.5333333333333333	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD10_LRP5	WNT1 - (FZD10+LRP5)	WNT	Secreted Signaling	brain	ligand_tumour__receptor_immune	WNT1	FZD10_LRP5	WNT1	FZD10;LRP5	LB	TIME-B	False	exploratory	True	True	WNT1:1/27	FZD10:0/8;LRP5:2/8	0.037037037037037035	0.0	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD10_LRP5	WNT1 - (FZD10+LRP5)	WNT	Secreted Signaling	brain	ligand_immune__receptor_tumour	WNT1	FZD10_LRP5	WNT1	FZD10;LRP5	TIME-B	LB	False	exploratory	True	True	WNT1:0/8	FZD10:3/27;LRP5:23/27	0.0	0.1111111111111111	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD10_LRP5	WNT1 - (FZD10+LRP5)	WNT	Secreted Signaling	lung	ligand_tumour__receptor_immune	WNT1	FZD10_LRP5	WNT1	FZD10;LRP5	L	TIME-L	False	exploratory	True	True	WNT1:2/30	FZD10:1/15;LRP5:6/15	0.06666666666666667	0.06666666666666667	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD10_LRP5	WNT1 - (FZD10+LRP5)	WNT	Secreted Signaling	lung	ligand_immune__receptor_tumour	WNT1	FZD10_LRP5	WNT1	FZD10;LRP5	TIME-L	L	False	exploratory	True	True	WNT1:0/15	FZD10:6/30;LRP5:29/30	0.0	0.2	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD2_LRP5	WNT1 - (FZD2+LRP5)	WNT	Secreted Signaling	brain	ligand_tumour__receptor_immune	WNT1	FZD2_LRP5	WNT1	FZD2;LRP5	LB	TIME-B	False	exploratory	True	True	WNT1:1/27	FZD2:1/8;LRP5:2/8	0.037037037037037035	0.125	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD2_LRP5	WNT1 - (FZD2+LRP5)	WNT	Secreted Signaling	brain	ligand_immune__receptor_tumour	WNT1	FZD2_LRP5	WNT1	FZD2;LRP5	TIME-B	LB	False	exploratory	True	True	WNT1:0/8	FZD2:1/27;LRP5:23/27	0.0	0.037037037037037035	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD2_LRP5	WNT1 - (FZD2+LRP5)	WNT	Secreted Signaling	lung	ligand_tumour__receptor_immune	WNT1	FZD2_LRP5	WNT1	FZD2;LRP5	L	TIME-L	False	exploratory	True	True	WNT1:2/30	FZD2:0/15;LRP5:6/15	0.06666666666666667	0.0	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD2_LRP5	WNT1 - (FZD2+LRP5)	WNT	Secreted Signaling	lung	ligand_immune__receptor_tumour	WNT1	FZD2_LRP5	WNT1	FZD2;LRP5	TIME-L	L	False	exploratory	True	True	WNT1:0/15	FZD2:1/30;LRP5:29/30	0.0	0.03333333333333333	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
WNT1_FZD3_LRP5	WNT1 - (FZD3+LRP5)	WNT	Secreted Signaling	brain	ligand_tumour__receptor_immune	WNT1	FZD3_LRP5	WNT1	FZD3;LRP5	LB	TIME-B	False	exploratory	True	True	WNT1:1/27	FZD3:0/8;LRP5:2/8	0.037037037037037035	0.0	False	below_detection_floor	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
